ID,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
RMO 653,2.07744289,1.564615007,2.779723112,1.496020194,3.664922834,1.652808337,3.707386289,1.71160389,3.730251227,1.767133024,3.717185548,1.835727837,3.602860861,1.917388328,3.426474201,1.98924956,3.152094951,2.061110792,2.776456693,2.116639926,2.097041408,1.845527096,2.479212505,1.80306364,2.472679666,1.741001667,2.632734228,1.760600185,2.632734228,1.695271792,2.632734228,1.62341056,2.943044094,1.613611301,3.07043446,1.838994256
RMO 656,2.603336452,1.293502177,3.295817415,1.038721445,4.135287262,0.98972515,4.194082815,1.045254284,4.230013432,1.094250579,4.24634553,1.16937823,4.158152199,1.2641044,3.985031959,1.391494766,3.762915423,1.502553034,3.410142102,1.649541917,2.694796202,1.522151551,3.099832237,1.417626123,3.07370088,1.35883057,3.230489022,1.342498471,3.204357665,1.270637239,3.178226308,1.198776007,3.423207781,1.126914775,3.596328022,1.326166373
RMO 657,2.208099675,1.734468828,2.871182862,1.825928578,3.576729504,2.100307827,3.619192959,2.181968318,3.619192959,2.234231033,3.589795182,2.302825845,3.482003334,2.355088559,3.302350254,2.391019175,3.076967299,2.391019175,2.691529782,2.368154238,2.178701899,1.963118203,2.505343863,2.028446595,2.52494238,1.972917461,2.655599166,2.021913756,2.668664844,1.956585363,2.678464103,1.89778981,2.995306808,1.950052524,3.027971005,2.191767577
RMO 700,2.129705604,1.633209819,2.838518666,1.463355998,3.753116164,1.479688096,3.811911718,1.53521723,3.857641593,1.600545623,3.857641593,1.685472533,3.775981102,1.783465122,3.622459379,1.891256971,3.380744326,2.002315238,2.97897471,2.139504863,2.191767577,1.927187587,2.590270773,1.861859194,2.580471514,1.783465122,2.766657434,1.786731542,2.756858175,1.708337471,2.743792496,1.636476239,3.090032978,1.571147846,3.25335396,1.816129319
RMO 084,2.570672255,1.695271792,3.210890504,1.652808337,4.158152199,1.829194997,4.213681333,1.89778981,4.24307911,1.972917461,4.223480592,2.054577952,4.099356646,2.123172765,3.919703566,2.195033997,3.632258638,2.26036239,3.24682112,2.306092265,2.596803612,1.976183881,2.965909032,1.966384622,2.965909032,1.910855488,3.125963594,1.930454006,3.125963594,1.868392033,3.125963594,1.793264381,3.495069013,1.793264381,3.589795182,2.034979435
RMO 122,1.98271672,1.502553034,2.662132005,1.349031311,3.455871977,1.427425382,3.52446679,1.492753775,3.553864566,1.574414266,3.550598147,1.652808337,3.459138397,1.737735248,3.305616674,1.829194997,3.090032978,1.923921167,2.714394719,2.021913756,2.061110792,1.747534506,2.387752756,1.71813673,2.384486336,1.646275498,2.538008059,1.659341176,2.53147522,1.587479944,2.5282088,1.522151551,2.80258805,1.476421676,2.910379898,1.71160389
RMO 171,1.871658453,1.424158962,2.554340157,1.290235757,3.449339138,1.391494766,3.485269754,1.4470239,3.511401111,1.528684391,3.491802593,1.603812042,3.384010745,1.705071051,3.25335396,1.783465122,3.014905326,1.878191292,2.639267068,1.979450301,1.891256971,1.71487031,2.302825845,1.675673274,2.296293006,1.600545623,2.459613988,1.613611301,2.449814729,1.528684391,2.44001547,1.456823159,2.675197684,1.414359703,2.861383603,1.675673274
RMO 178,2.201566836,1.224907364,2.80258805,1.218374525,3.674722093,1.496020194,3.713919129,1.580947105,3.713919129,1.636476239,3.684521352,1.701804632,3.576729504,1.757333765,3.419941361,1.80306364,3.142295692,1.852059935,2.750325335,1.871658453,2.159103381,1.496020194,2.53147522,1.53195081,2.541274479,1.463355998,2.70459546,1.509085873,2.70786188,1.424158962,2.714394719,1.35229773,2.97570829,1.35229773,3.057368781,1.646275498
RMO 217,2.048045113,1.424158962,2.70786188,1.378429087,3.632258638,1.580947105,3.671455673,1.646275498,3.694320611,1.721403149,3.671455673,1.80633006,3.566930245,1.887990551,3.357879388,1.972917461,3.093299397,2.034979435,2.694796202,2.097041408,2.070910051,1.708337471,2.43348263,1.731202408,2.44001547,1.643009078,2.577205095,1.692005373,2.577205095,1.600545623,2.583737934,1.515618712,2.838518666,1.499286614,2.936511255,1.776932283
RMO 258,1.643009078,1.290235757,2.387752756,1.247772302,3.289284576,1.482954516,3.33828087,1.548282909,3.364412227,1.639742658,3.34481371,1.721403149,3.24682112,1.783465122,3.047569522,1.861859194,2.756858175,1.917388328,2.368154238,1.969651042,1.662607596,1.554815748,2.07417647,1.597279203,2.07744289,1.505819453,2.244030291,1.554815748,2.247296711,1.473155257,2.247296711,1.394761186,2.567405836,1.394761186,2.675197684,1.682206114
RMO 266,2.221165354,1.198776007,2.910379898,1.254305141,3.717185548,1.580947105,3.759649004,1.665874016,3.762915423,1.737735248,3.733517647,1.796530801,3.6093937,1.845527096,3.43300704,1.887990551,3.188025567,1.917388328,2.809120889,1.901056229,2.204833256,1.466622418,2.557606577,1.53521723,2.573938675,1.456823159,2.724193978,1.525417971,2.737259657,1.44049106,2.753591755,1.371896248,3.008372487,1.407826864,3.109631496,1.682206114
RMO 308,1.554815748,1.871658453,2.191767577,1.901056229,2.972441871,2.146037702,3.001839648,2.211366095,3.018171746,2.266895229,2.98224113,2.332223622,2.880982121,2.377953497,2.681730523,2.426949791,2.446548309,2.466146827,2.08070931,2.492278184,1.53195081,2.159103381,1.861859194,2.172169059,1.858592774,2.100307827,1.98598314,2.142771283,1.992515979,2.07417647,2.002315238,2.012114497,2.315891524,2.034979435,2.368154238,2.266895229
RMO 348,2.097041408,1.247772302,2.720927559,1.35556415,3.52446679,1.80306364,3.550598147,1.878191292,3.544065307,1.956585363,3.508134691,2.028446595,3.400342843,2.08070931,3.184759147,2.129705604,2.923445576,2.119906345,2.498811023,2.067643631,2.025180176,1.558082167,2.374687077,1.669140435,2.410617693,1.580947105,2.554340157,1.678939694,2.590270773,1.587479944,2.61966855,1.509085873,2.854850764,1.545016489,2.864650023,1.855326355
RMO 391,1.652808337,1.329432793,2.289760166,1.192243168,3.201091245,1.26083798,3.259886799,1.332699212,3.289284576,1.401294025,3.286018156,1.479688096,3.191291987,1.564615007,3.011638906,1.682206114,2.766657434,1.789997962,2.387752756,1.881457712,1.71160389,1.603812042,2.07417647,1.561348587,2.061110792,1.502553034,2.25709597,1.496020194,2.25382955,1.437224641,2.240763872,1.342498471,2.485745345,1.303301436,2.590270773,1.564615007
