Id	Biome	State	Locality	Family	Temp_let	Sex	Centroid Size	Log Centroid Size
ARS 100	Amazon	Amazonas	ARS	17	C	F	2.6094167180190717	0.9591267166731166
ARS 103	Amazon	Amazonas	ARS	17	C	M	2.2640330824400765	0.8171477726193694
ARS 104	Amazon	Amazonas	ARS	17	C	M	2.501166858354585	0.916757366325197
ARS 108	Amazon	Amazonas	ARS	17	C	F	2.294461076612442	0.8304979909313278
ARS 113	Amazon	Amazonas	ARS	3	A	M	2.536289371926052	0.9307021357144993
ARS 116	Amazon	Amazonas	ARS	3	A	F	2.5061114934861064	0.9187323461011603
ARS 118	Amazon	Amazonas	ARS	3	A	M	2.6278255194856226	0.9661567055284651
ARS 119	Amazon	Amazonas	ARS	3	A	F	2.7671701881415647	1.0178252052890502
ARS 120	Amazon	Amazonas	ARS	3	A	M	2.2675954976811576	0.8187200179664628
ARS 124	Amazon	Amazonas	ARS	3	A	F	2.551016113171583	0.9364917555535177
ARS 128	Amazon	Amazonas	ARS	3	B	M	2.330964317335274	0.8462820520579779
ARS 136	Amazon	Amazonas	ARS	3	B	M	2.35345390134013	0.8558839943887606
ARS 139	Amazon	Amazonas	ARS	3	B	F	2.6414992100909003	0.9713466385841044
ARS 142	Amazon	Amazonas	ARS	3	C	F	2.2920700615745133	0.8294553662624924
ARS 147	Amazon	Amazonas	ARS	3	C	M	2.122034098652537	0.752375109173211
ARS 156	Amazon	Amazonas	ARS	16	A	F	2.5148227049905163	0.922202306033219
ARS 163	Amazon	Amazonas	ARS	16	A	F	2.618857023284365	0.962737971933182
ARS 164	Amazon	Amazonas	ARS	16	A	M	2.6373547869334417	0.9697764401996412
ARS 165	Amazon	Amazonas	ARS	16	A	M	2.559467739987699	0.9397993228070399
ARS 166	Amazon	Amazonas	ARS	16	A	F	2.5403203108307997	0.9322901797059722
ARS 174	Amazon	Amazonas	ARS	16	B	F	2.646768117947546	0.9733393175745095
ARS 178	Amazon	Amazonas	ARS	16	B	M	2.3398819998100526	0.8501005006665029
ARS 180	Amazon	Amazonas	ARS	16	B	M	2.374193043323817	0.8646576085192041
ARS 181	Amazon	Amazonas	ARS	16	B	M	2.214788550656324	0.7951569364826271
ARS 182	Amazon	Amazonas	ARS	16	B	F	2.3147004147244505	0.8392802686777394
ARS 186	Amazon	Amazonas	ARS	16	C	M	2.1896596714047596	0.7837461305673529
ARS 188	Amazon	Amazonas	ARS	16	C	F	2.2019481819269333	0.7893425057470028
ARS 196	Amazon	Amazonas	ARS	16	C	F	2.235649161489283	0.8045316384602629
ARS 246	Amazon	Amazonas	ARS	4	A	F	2.4268467208300653	0.8865927689321964
ARS 247	Amazon	Amazonas	ARS	4	A	M	2.3165927172081644	0.8400974497695476
ARS 251	Amazon	Amazonas	ARS	4	A	M	2.3263495289400398	0.8443003132025536
ARS 254	Amazon	Amazonas	ARS	4	A	F	2.564908053353603	0.9419226313344576
ARS 255	Amazon	Amazonas	ARS	4	A	F	2.488957586022679	0.9118639826708289
ARS 259	Amazon	Amazonas	ARS	4	A	M	2.3596555574916436	0.8585156581703444
ARS 261	Amazon	Amazonas	ARS	4	B	M	2.2670986518863465	0.818500887070128
ARS 264	Amazon	Amazonas	ARS	4	B	F	2.5806526315275997	0.9480423249014905
ARS 265	Amazon	Amazonas	ARS	4	B	F	2.329577367594255	0.8456868638263406
ARS 268	Amazon	Amazonas	ARS	4	B	M	2.5282456095894705	0.9275256272573398
ARS 269	Amazon	Amazonas	ARS	4	B	M	2.49102341029104	0.9126936341849154
ARS 272	Amazon	Amazonas	ARS	4	B	F	2.3077022932864466	0.8362523512820503
ARS 276	Amazon	Amazonas	ARS	4	C	F	2.154496570670635	0.7675570863670514
ARS 278	Amazon	Amazonas	ARS	4	C	M	2.255653090335534	0.813439549797293
ARS 282	Amazon	Amazonas	ARS	4	C	F	2.285945259449976	0.8267796190885232
ARS 287	Amazon	Amazonas	ARS	4	C	M	2.1421742371514307	0.7618213119253285
ARS 294	Amazon	Amazonas	ARS	1	A	M	2.546506117703007	0.934722269736262
ARS 300	Amazon	Amazonas	ARS	1	A	M	2.6228494318458093	0.9642612962046412
ARS 303	Amazon	Amazonas	ARS	1	A	F	2.590512299311341	0.9518556551137186
ARS 306	Amazon	Amazonas	ARS	1	B	F	2.523859445387263	0.9257892558808557
ARS 313	Amazon	Amazonas	ARS	1	B	M	2.3489396986690068	0.8539640342825628
ARS 322	Amazon	Amazonas	ARS	1	C	M	2.503179391555328	0.9175616804988115
ARS 325	Amazon	Amazonas	ARS	1	C	F	2.4192219332840144	0.883445973299616
ARS 326	Amazon	Amazonas	ARS	1	C	M	2.1293065877590527	0.7557963810668175
ARS 332	Amazon	Amazonas	ARS	1	C	M	2.3064287011288345	0.8357003113891659
