ID,Biome,State,Latitude,Lat_group,Locality,Lat_grouple,Family,Fam_new,Temp_let,Temp_num,Sex,Sex1,Wing.length..mm.,sLL,Emtime,AdRate,LarvRate,Puplen,Puprate,AL,growth,log_sLL,log_Emtime,log_AL,log_growth,GrpB,GrpL,Temp_fac,abs_Lat,Pop
RMO 370,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,A,20,M,1,2.861,23,26,0.038461538,0.043478261,3,0.333333333,5,0.045703096,3.135494216,3.258096538,1.609437912,3.085589231,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 371,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,A,20,M,1,2.893,19,22,0.045454545,0.052631579,3,0.333333333,4,0.055910212,2.944438979,3.091042453,1.386294361,2.884008234,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 372,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,A,20,M,1,2.811,20,23,0.043478261,0.05,3,0.333333333,4,0.051677015,2.995732274,3.135494216,1.386294361,2.962742188,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 373,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,A,20,F,0,2.971,22,25,0.04,0.045454545,3,0.333333333,6,0.049495391,3.091042453,3.218875825,1.791759469,3.00587573,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 374,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,A,20,M,1,2.96,26,29,0.034482759,0.038461538,3,0.333333333,6,0.041738049,3.258096538,3.36729583,1.791759469,3.176342125,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 376,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.781,14,16,0.0625,0.071428571,2,0.5,3,0.073057898,2.63905733,2.772588722,1.098612289,2.616503026,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 378,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.8,17,19,0.052631579,0.058823529,2,0.5,4,0.060565848,2.833213344,2.944438979,1.386294361,2.804024108,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 379,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.801,20,22,0.045454545,0.05,2,0.5,3,0.051498825,2.995732274,3.091042453,1.098612289,2.966196291,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 381,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.562,15,17,0.058823529,0.066666667,2,0.5,3,0.062719214,2.708050201,2.833213344,1.098612289,2.769087442,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 382,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.58,16,18,0.055555556,0.0625,2,0.5,3,0.059236837,2.772588722,2.890371758,1.098612289,2.826211677,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 383,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.749,18,20,0.05,0.055555556,2,0.5,3,0.056179845,2.890371758,2.995732274,1.098612289,2.879197217,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 384,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.755,18,20,0.05,0.055555556,2,0.5,3,0.056300969,2.890371758,2.995732274,1.098612289,2.877043532,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 385,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.94,22,24,0.041666667,0.045454545,2,0.5,4,0.049018617,3.091042453,3.17805383,1.386294361,3.015555107,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 386,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.726,14,16,0.0625,0.071428571,2,0.5,5,0.071631095,2.63905733,2.772588722,1.609437912,2.636226008,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 387,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.812,16,18,0.055555556,0.0625,2,0.5,3,0.064618498,2.772588722,2.890371758,1.098612289,2.739254557,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 388,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,F,0,2.573,19,21,0.047619048,0.052631579,2,0.5,4,0.04974066,2.944438979,3.044522438,1.386294361,3.000932579,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 389,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,F,0,2.745,24,26,0.038461538,0.041666667,2,0.5,3,0.042074211,3.17805383,3.258096538,1.098612289,3.16832028,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 390,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,B,24,M,1,2.6,24,26,0.038461538,0.041666667,2,0.5,3,0.039812977,3.17805383,3.258096538,1.098612289,3.223562368,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 391,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,F,0,2.531,16,18,0.055555556,0.0625,2,0.5,1,0.058038405,2.772588722,2.890371758,0,2.846650331,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 392,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,F,0,2.512,19,20,0.05,0.052631579,1,1,2,0.048477855,2.944438979,2.995732274,0.693147181,3.026648179,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 396,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,F,0,2.389,14,15,0.066666667,0.071428571,1,1,2,0.062205348,2.63905733,2.708050201,0.693147181,2.777314306,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 397,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,M,1,2.382,14,15,0.066666667,0.071428571,1,1,2,0.061995748,2.63905733,2.708050201,0.693147181,2.780689478,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 398,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,F,0,2.328,16,17,0.058823529,0.0625,1,1,2,0.052813096,2.772588722,2.833213344,0.693147181,2.940996096,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 399,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,F,0,2.512,19,21,0.047619048,0.052631579,2,0.5,2,0.048477855,2.944438979,3.044522438,0.693147181,3.026648179,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 401,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,M,1,2.569,11,12,0.083333333,0.090909091,1,1,2,0.085774247,2.397895273,2.48490665,0.693147181,2.456036468,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 402,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,F,0,2.39,14,15,0.066666667,0.071428571,1,1,2,0.06223524,2.63905733,2.708050201,0.693147181,2.776833873,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 403,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,M,1,2.591,16,17,0.058823529,0.0625,1,1,2,0.059502744,2.772588722,2.833213344,0.693147181,2.821732852,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 404,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,27,R8,C,28,M,1,2.348,17,18,0.055555556,0.058823529,1,1,1,0.050209641,2.833213344,2.890371758,0,2.991548213,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 406,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,F,0,2.73,20,23,0.043478261,0.05,3,0.333333333,4,0.05021508,2.995732274,3.135494216,1.386294361,2.99143989,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 407,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,F,0,NA,21,24,0.041666667,0.047619048,3,0.333333333,5,NA,3.044522438,3.17805383,1.609437912,NA,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 408,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,M,1,NA,21,24,0.041666667,0.047619048,3,0.333333333,1,NA,3.044522438,3.17805383,0,NA,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 409,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,F,0,2.755,22,25,0.04,0.045454545,3,0.333333333,5,0.046064429,3.091042453,3.218875825,1.609437912,3.077714227,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 410,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,F,0,2.958,26,29,0.034482759,0.038461538,3,0.333333333,4,0.041712052,3.258096538,3.36729583,1.386294361,3.176965164,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 411,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,M,1,2.687,19,22,0.045454545,0.052631579,3,0.333333333,4,0.052022386,2.944438979,3.091042453,1.386294361,2.956081157,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 413,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,M,1,2.734,22,27,0.037037037,0.045454545,5,0.2,3,0.045716624,3.091042453,3.295836866,1.098612289,3.085293273,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 414,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,M,1,2.825,25,28,0.035714286,0.04,3,0.333333333,2,0.041540335,3.218875825,3.33220451,0.693147181,3.181090406,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 415,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,M,1,2.739,27,30,0.033333333,0.037037037,3,0.333333333,4,0.037318255,3.295836866,3.401197382,1.386294361,3.288272657,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 417,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,F,0,2.667,20,23,0.043478261,0.05,3,0.333333333,4,0.049047712,2.995732274,3.135494216,1.386294361,3.014961735,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 418,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,F,0,2.791,21,24,0.041666667,0.047619048,3,0.333333333,5,0.048876188,3.044522438,3.17805383,1.609437912,3.018464948,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 419,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,F,0,2.812,23,26,0.038461538,0.043478261,3,0.333333333,4,0.044951999,3.135494216,3.258096538,1.386294361,3.10216005,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 420,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,A,20,M,1,2.839,25,28,0.035714286,0.04,3,0.333333333,1,0.041738075,3.218875825,3.33220451,0,3.176341495,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 421,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,M,1,2.718,12,14,0.071428571,0.083333333,2,0.5,3,0.083324693,2.48490665,2.63905733,1.098612289,2.485010339,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 423,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,M,1,2.426,14,16,0.0625,0.071428571,2,0.5,1,0.063303129,2.63905733,2.772588722,0,2.759820515,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 424,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,M,1,2.75,16,18,0.055555556,0.0625,2,0.5,3,0.063225057,2.772588722,2.890371758,1.098612289,2.761054585,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 425,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,F,0,2.687,17,19,0.052631579,0.058823529,2,0.5,4,0.058142666,2.833213344,2.944438979,1.386294361,2.844855522,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 426,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,M,1,2.589,15,17,0.058823529,0.066666667,2,0.5,3,0.063418113,2.708050201,2.833213344,1.098612289,2.758005758,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 427,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,M,1,2.647,17,19,0.052631579,0.058823529,2,0.5,4,0.057260407,2.833213344,2.944438979,1.386294361,2.860145867,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 428,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,F,0,2.637,19,21,0.047619048,0.052631579,2,0.5,4,0.051033785,2.944438979,3.044522438,1.386294361,2.975267422,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 429,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,M,1,2.674,19,21,0.047619048,0.052631579,2,0.5,4,0.05176713,2.944438979,3.044522438,1.386294361,2.960999878,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 431,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,F,0,2.47,17,19,0.052631579,0.058823529,2,0.5,3,0.053189303,2.833213344,2.944438979,1.098612289,2.933897975,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 432,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,F,0,2.409,18,20,0.05,0.055555556,2,0.5,3,0.048845096,2.890371758,2.995732274,1.098612289,3.019101299,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 433,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,F,0,2.454,19,21,0.047619048,0.052631579,2,0.5,3,0.047248387,2.944438979,3.044522438,1.098612289,3.052336771,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 434,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,B,24,F,0,2.467,20,22,0.045454545,0.05,2,0.5,3,0.045150142,2.995732274,3.091042453,1.098612289,3.097761857,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 439,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,C,28,F,0,2.331,13,14,0.071428571,0.076923077,1,1,1,0.065099797,2.564949357,2.63905733,0,2.731833849,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 441,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,C,28,F,0,2.362,12,13,0.076923077,0.083333333,1,1,2,0.071625726,2.48490665,2.564949357,0.693147181,2.636300961,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 442,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,C,28,M,1,2.595,13,15,0.066666667,0.076923077,2,0.5,2,0.073352809,2.564949357,2.708050201,0.693147181,2.61247448,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 443,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,C,28,M,1,2.568,14,15,0.066666667,0.071428571,1,1,2,0.067366242,2.63905733,2.708050201,0.693147181,2.697611249,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 447,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,C,28,M,1,2.601,13,15,0.066666667,0.076923077,2,0.5,2,0.07353046,2.564949357,2.708050201,0.693147181,2.61005553,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 448,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,C,28,F,0,NA,15,16,0.0625,0.066666667,1,1,3,NA,2.708050201,2.772588722,1.098612289,NA,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 449,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,28,R9,C,28,F,0,2.546,16,17,0.058823529,0.0625,1,1,2,0.058407719,2.772588722,2.833213344,0.693147181,2.840307227,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 451,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.9,19,22,0.045454545,0.052631579,3,0.333333333,4,0.056037407,2.944438979,3.091042453,1.386294361,2.881735825,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 452,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,F,0,2.66,20,23,0.043478261,0.05,3,0.333333333,5,0.048916306,2.995732274,3.135494216,1.609437912,3.017644479,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 453,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.74,20,23,0.043478261,0.05,3,0.333333333,4,0.050397896,2.995732274,3.135494216,1.386294361,2.98780585,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 454,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.91,21,24,0.041666667,0.047619048,3,0.333333333,4,0.050864432,3.044522438,3.17805383,1.386294361,2.978591373,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 455,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.925,23,26,0.038461538,0.043478261,3,0.333333333,4,0.046664977,3.135494216,3.258096538,1.386294361,3.064761344,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 456,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,F,0,2.757,20,23,0.043478261,0.05,3,0.333333333,3,0.050707157,2.995732274,3.135494216,1.098612289,2.981688222,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 457,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,F,0,2.854,20,23,0.043478261,0.05,3,0.333333333,7,0.052436076,2.995732274,3.135494216,1.945910149,2.948160452,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 458,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.85,20,23,0.043478261,0.05,3,0.333333333,4,0.05236595,2.995732274,3.135494216,1.386294361,2.949498713,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 459,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,F,0,2.608,22,25,0.04,0.045454545,3,0.333333333,3,0.043571984,3.091042453,3.218875825,1.098612289,3.133340908,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 460,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.707,22,25,0.04,0.045454545,3,0.333333333,5,0.0452655,3.091042453,3.218875825,1.609437912,3.095210115,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 461,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,F,0,2.654,19,22,0.045454545,0.052631579,3,0.333333333,6,0.051371997,2.944438979,3.091042453,1.791759469,2.968662068,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 464,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.76,24,27,0.037037037,0.041666667,3,0.333333333,4,0.042301278,3.17805383,3.295836866,1.386294361,3.162937973,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 465,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,A,20,M,1,2.911,25,28,0.035714286,0.04,3,0.333333333,3,0.042739867,3.218875825,3.33220451,1.098612289,3.152623151,20 Amazon,20 Mid latitude,20,9.223,Amazon Mid latitude
RMO 466,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.554,16,17,0.058823529,0.0625,1,1,3,0.058603797,2.772588722,2.833213344,1.098612289,2.836955783,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 467,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.686,16,18,0.055555556,0.0625,2,0.5,3,0.061753319,2.772588722,2.890371758,1.098612289,2.784607562,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 469,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.953,20,22,0.045454545,0.05,2,0.5,3,0.05414108,2.995732274,3.091042453,1.098612289,2.916162044,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 470,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,F,0,2.754,21,24,0.041666667,0.047619048,3,0.333333333,3,0.048240686,3.044522438,3.17805383,1.098612289,3.031552512,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 471,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.626,17,19,0.052631579,0.058823529,2,0.5,3,0.056791869,2.833213344,2.944438979,1.098612289,2.868362112,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 472,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.615,18,21,0.047619048,0.055555556,3,0.333333333,2,0.053403561,2.890371758,3.044522438,0.693147181,2.92987785,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 473,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,F,0,2.434,18,20,0.05,0.055555556,2,0.5,3,0.049418666,2.890371758,2.995732274,1.098612289,3.007427065,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 474,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,F,0,2.47,18,20,0.05,0.055555556,2,0.5,4,0.050234342,2.890371758,2.995732274,1.386294361,2.991056389,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 475,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.705,19,21,0.047619048,0.052631579,2,0.5,3,0.052373785,2.944438979,3.044522438,1.098612289,2.949349102,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 476,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.615,16,18,0.055555556,0.0625,2,0.5,3,0.060079006,2.772588722,2.890371758,1.098612289,2.812094815,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 477,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,F,0,2.59,18,20,0.05,0.055555556,2,0.5,3,0.052869882,2.890371758,2.995732274,1.098612289,2.939921441,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 478,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.591,18,20,0.05,0.055555556,2,0.5,3,0.052891328,2.890371758,2.995732274,1.098612289,2.939515888,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 479,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.72,19,21,0.047619048,0.052631579,2,0.5,3,0.052664836,2.944438979,3.044522438,1.098612289,2.943807298,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 480,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,B,24,M,1,2.847,20,22,0.045454545,0.05,2,0.5,4,0.05231329,2.995732274,3.091042453,1.386294361,2.950504821,24 Amazon,24 Mid latitude,24,9.223,Amazon Mid latitude
RMO 481,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.568,12,13,0.076923077,0.083333333,1,1,2,0.078593949,2.48490665,2.564949357,0.693147181,2.54346057,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 482,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,F,0,2.451,12,13,0.076923077,0.083333333,1,1,2,0.074708009,2.48490665,2.564949357,0.693147181,2.594167981,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 483,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.47,14,16,0.0625,0.071428571,2,0.5,1,0.064587011,2.63905733,2.772588722,0,2.73974196,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 484,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.422,15,16,0.0625,0.066666667,1,1,2,0.05897291,2.708050201,2.772588722,0.693147181,2.830677099,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 485,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.764,16,18,0.055555556,0.0625,2,0.5,2,0.063542432,2.772588722,2.890371758,0.693147181,2.756047382,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 486,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.497,12,14,0.071428571,0.083333333,2,0.5,1,0.076257501,2.48490665,2.63905733,0,2.573639495,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 487,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,NA,12,14,0.071428571,0.083333333,2,0.5,0,NA,2.48490665,2.63905733,0,NA,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 489,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.499,16,17,0.058823529,0.0625,1,1,2,0.057243166,2.772588722,2.833213344,0.693147181,2.860447019,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 490,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,F,0,2.671,17,18,0.055555556,0.058823529,1,1,2,0.057791349,2.833213344,2.890371758,0.693147181,2.850916185,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 491,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.591,11,13,0.076923077,0.090909091,2,0.5,2,0.086549446,2.397895273,2.564949357,0.693147181,2.447039403,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 492,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.424,12,14,0.071428571,0.083333333,2,0.5,1,0.073784922,2.48490665,2.63905733,0,2.606600872,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 494,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,F,0,2.555,17,18,0.055555556,0.058823529,1,1,2,0.055179543,2.833213344,2.890371758,0.693147181,2.897163,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
RMO 495,Amazon,Rondonia,-9.223,2,RMO,Mid latitude,30,R10,C,28,M,1,2.673,18,20,0.05,0.055555556,2,0.5,2,0.054622302,2.890371758,2.995732274,0.693147181,2.907313017,28 Amazon,28 Mid latitude,28,9.223,Amazon Mid latitude
