ID,Biome,Latitude,Locality ,Ecoregion,Collection month,Season,Length.mm,CS,PW1,PW2,PW3,PW4,PW5,PW6,PW7,PW8,PW9,PW10,PW11,PW12,PW13,PW14,PW15,PW16,PW17,PW18,PW19,PW20,PW21,PW22,PW23,PW24,PW25,PW26,PW27,PW28,PW29,PW30,PW31,PW32
TLC 082,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,3.1472,2.93184456,-0.002415377,0.000884676,0.000107705,0.002082375,-0.000235861,0.00101347,-0.000668242,0.001801925,-0.007271693,0.002811924,-0.006902624,0.005758282,0.006046217,-0.00516267,0.001263159,0.001232011,0.003428362,0.001153341,0.007273025,-0.000852029,-0.007406158,0.000229024,-0.004357799,0.001770235,0.006043395,-0.000507377,0.014392681,-0.000951064,-0.002323593,0.000246636,-0.010076024,-0.013206098
TLC 083,Cerrado,-10.7,TLC,Cerrado_CC,16-Mar,Wet,2.9745,2.840834626,0.001067069,3.59E-05,-0.002620032,-0.003178735,0.000819246,-0.001225094,-0.002394869,-0.001191604,-0.001721566,-0.001485151,0.000578821,-0.001247193,-0.006232036,-0.001118225,0.001733502,-0.001139437,-0.000286045,0.001891817,0.002947181,0.000259286,0.003946904,0.004231946,0.006563921,0.000264535,0.002456516,-0.004479477,-0.000739728,-0.001416936,0.001850934,-0.005566166,-0.004015749,-0.013160885
TPN 001,Cerrado,-10.796,TPN,Cerrado_CC,16-Feb,Wet,3.1544,3.015813959,0.001209057,-0.00041981,0.002091694,-0.001616527,0.00316272,0.005485071,-0.001109741,-0.002847552,0.00232345,0.00115005,0.010854401,0.004795589,-0.011120915,-8.88E-05,-0.006783503,-0.002081845,-0.035902608,-0.003648019,0.007669682,0.001867415,0.010582977,0.00083788,0.024320657,-0.003906924,-0.013431781,0.003628586,0.010687282,0.000383402,-0.053085156,-0.001974583,0.01876823,-0.015980678
TPN 002,Cerrado,-10.796,TPN,Cerrado_CC,16-Feb,Wet,3.0363,2.885517692,0.002260319,3.22E-05,0.002881182,0.000140509,-0.003549901,0.001195509,-0.000626948,-0.002357651,-0.001959998,0.001749964,0.002615353,0.001235767,-0.003345964,0.003936649,-0.006677381,-0.001977816,-0.012137127,-0.000223574,0.017656893,0.001256795,-0.007758346,-0.00485018,-0.010983579,0.000651661,-0.001724705,0.002964238,-0.00457642,0.003026829,-0.004797368,0.000304962,0.017212249,-0.006665305
TPN 003,Cerrado,-10.796,TPN,Cerrado_CC,16-Feb,Wet,3.16,2.957538724,0.001751336,0.00351205,0.001186385,0.0035186,0.00294265,0.00178025,-0.002669168,-0.001195308,0.000938497,-0.003691838,0.01823065,0.001619369,-0.012527534,0.003347223,0.013647926,-0.005075127,-0.013064092,0.001090153,-0.010065327,0.005502403,-0.00316547,-0.002958299,0.023338853,-0.00153056,-0.008131506,-0.001311954,-0.002799481,-0.000387989,-0.019257133,0.005966088,0.009710023,6.39E-05
TPN 004,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.127,2.985691969,-0.001371371,-0.001863216,0.00460864,-0.002238236,0.001939465,0.002823321,0.002286822,0.002838441,-0.008008448,-0.001423041,0.008018189,0.000311339,0.001991647,0.004697208,-0.002656014,0.003211919,-0.01304488,-0.000484823,-0.007169383,0.001936035,-0.003518509,0.000393099,0.011470777,-0.003831972,-0.00616123,0.001701191,0.013109272,0.007118009,-0.014014277,0.003482569,0.009646183,-0.011217876
TPN 006,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.0177,2.856658935,0.000999793,-0.001471094,0.003401039,-0.004268883,-0.004924413,-0.001548146,0.01213497,-0.001268406,0.004241587,-0.005730576,-0.004486256,0.006547956,0.005145783,0.001639778,-0.003577106,0.001458365,-0.024090523,-0.001544066,0.02386756,0.000784266,0.00975077,0.006522704,0.006559328,0.001036484,-0.012239668,-0.005815463,-0.001671313,-0.002476846,-0.01362482,-0.000850907,0.018152259,-0.002640031
TPN 007,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,2.486,2.460633711,0.005962239,0.002037737,0.007898477,-0.000588385,-0.002153444,-0.001168928,-0.004582429,-0.004439407,0.000771489,0.003143141,-0.005357975,0.002132854,-0.004341328,-0.000662836,-0.016406572,-0.00136621,-0.021727948,-0.000854722,0.02424617,-0.009691346,-0.021673716,0.001506828,-0.025583776,-0.001618291,-0.006757269,0.006605307,0.022283534,-0.003466924,0.007873611,-0.003524709,0.013285077,-0.017855723
TPN 008,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.089,2.920992193,-0.001564144,0.001413603,-0.000188547,0.00030197,0.0023499,0.002345716,0.002376351,-7.08E-05,-0.004482479,-0.004012456,-0.006955292,0.001291707,-0.002917399,-0.001463982,-0.001002357,0.005100641,-0.027806304,-0.004082559,0.017092787,0.002483136,-0.011901015,0.003385566,-0.010796472,0.002560126,-0.017704631,-0.003279874,0.015212627,0.002244734,-0.006409482,0.004186574,0.005298482,-0.009506466
TPN 009,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,2.987,2.830437631,-0.00067753,9.12E-05,0.004437122,-0.002030671,-0.003151108,0.000793532,-0.000943552,-0.00268595,0.002734579,0.003305149,-0.010033053,0.007328641,-0.001796428,0.000285794,-0.00983096,-4.92E-05,-0.039986134,0.000610843,0.016813941,-0.001364163,-0.025022986,0.001827285,-0.004956787,0.000640639,-0.024289827,0.006046448,0.043867248,0.003242857,-0.018605745,-0.002695948,0.008102221,-0.003731229
TPN 010,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.151,2.969553768,-0.001503339,0.001713704,0.001651638,0.000120151,-0.001298983,0.001020508,0.003696459,0.004090482,-0.000663485,-0.000430057,-0.004510631,-0.002715847,-0.008589781,0.003356737,-0.001063251,-0.000100201,-0.02369158,-0.004091289,0.009499604,-0.005241817,-0.008886658,0.000380812,0.010251941,-0.000232552,-0.006690304,0.002833493,0.020504706,0.005868864,3.51E-05,0.00162026,0.006808289,0.00495907
TPN 011,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.1688,3.023648121,0.002108745,-0.000521132,-0.001535486,-0.002354444,-7.75E-05,-0.000455211,-0.005707262,-0.002219457,0.007808909,0.002955599,0.011678517,0.000951949,-0.019502169,0.002481102,-0.001150048,-0.004071263,-0.03292944,-0.001610523,0.004064729,-0.005000979,-0.014073423,-0.004529037,0.020096995,-0.002986747,-0.014031963,0.00356976,0.01372792,0.002896764,-0.008050909,0.002177577,0.012940963,-0.007420555
TPN 012,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.1923,3.105678568,0.005192385,0.002505036,0.006455124,-0.000918043,0.001350804,0.00281748,-0.000724111,-0.004299304,0.001848125,0.000945273,0.001544785,0.007177448,-0.001090269,0.001396884,-0.009663554,0.000629812,-0.018868747,0.000565862,0.002004926,-0.000970418,-0.013674718,0.001296968,0.000822378,-0.006119402,-0.023403479,-0.005672126,0.046704399,-0.000361292,-0.013091814,-0.001601313,0.018908601,-0.006377934
TPN 013,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.099,2.925842682,0.004379553,0.003186075,-0.004280166,-0.002565842,-0.000671483,-0.002309184,-0.007458538,-0.00342152,-0.003426549,0.003348125,0.017058426,-0.000194355,-0.01819588,-0.00014004,-0.00237177,-0.000864251,-0.017468722,-0.001537517,-0.018953799,0.004519705,0.001927658,-0.001722067,0.024222498,0.00528106,0.009671914,0.006154474,-0.008907272,-0.000387602,-0.027871978,0.004018257,0.015548232,-0.002631083
TPN 014,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.005,2.894369951,-0.000469409,-0.000118097,0.001440805,-0.00502662,-0.000709917,-0.000113625,0.000507122,-0.004980381,0.001965947,0.002144441,-0.000951242,0.00063424,-0.003330054,-0.002515467,0.003734664,-0.000272142,-0.008509967,0.000706598,-0.008142266,-0.00494883,-0.009260277,-4.89E-05,-0.004575755,0.002929756,-0.005283527,0.00041392,0.005811821,0.00199954,-0.022750673,0.004853134,0.014214997,-0.010260811
TPN 016,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.1378,2.937767171,-0.003681051,6.58E-05,-0.005844457,-0.001703494,0.006556604,0.004888892,-0.000638248,0.001794542,-0.009878186,0.001943271,0.013120131,0.001762683,-0.011467937,-0.00103295,0.006760024,0.002357995,-0.009648778,-0.002247584,-0.009093707,-0.001185282,0.002918947,0.001490856,0.017136659,0.002692904,-0.003085089,0.00394582,-0.006998299,-0.000222825,0.000413679,0.002919601,0.01601309,0.008767885
TPN 017,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,3.0181,2.856567714,0.002647123,-0.004178782,-0.000838719,-0.005416585,-0.003506658,-0.001459752,0.000925176,-0.004622765,0.006302063,0.004213992,0.015048381,0.002736003,-0.00878862,0.001240836,-0.000386289,-0.004631356,-0.023929046,0.001629216,-0.006367173,-0.000893363,-0.012717223,-0.004269824,0.015322067,-0.001845993,-0.005418088,0.009718039,0.012892493,-0.000118634,-0.006080285,0.003655284,0.010377116,-0.012052369
TPN 018,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,2.9385,2.778459005,-9.06E-05,0.000709637,-0.003258474,-0.002542919,0.000525476,-0.001759062,0.000899325,-0.001168246,0.002802814,0.000676116,-0.00239936,0.004442699,0.000473953,0.000143809,-0.001041016,0.00098516,-0.015569395,0.00215739,0.00455428,0.00012372,-0.005499356,0.002941663,0.00514041,-0.001462742,-0.016060543,-0.003877583,0.022794276,0.004523855,-0.004238917,0.001568459,0.005899636,-0.001049584
TPN 020,Cerrado,-10.796,TPN,Cerrado_CC,16-Mar,Wet,2.894,2.701955318,0.000301045,0.001887872,-0.002178227,0.001707267,-0.003180597,0.002118656,-0.000401258,-0.001348468,0.003719842,-0.001060835,0.00390149,0.007620079,0.002523359,-0.002848765,0.001623722,0.000311871,-0.012470524,-0.002124055,-0.001740859,-0.001817613,0.005359351,0.000196596,-0.005920566,-0.002639749,-0.003112584,0.005903452,0.014248871,0.006093424,-0.029515169,0.009523948,0.010018655,0.005697826
SJU 001,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.6804,3.44559111,0.000103989,0.000473184,-0.000172938,0.000493321,-0.000378411,0.000374174,-0.001621511,0.000331709,0.003060738,0.001432809,0.002701299,0.00030313,-0.009911264,-0.000412028,0.003548931,-0.003082097,-0.00064057,-0.000972391,-0.006283744,-0.003622387,-0.007332037,-6.64E-05,-0.002269526,-0.000609579,0.005270594,0.000679,-0.001546895,0.003881684,0.013679985,0.000769404,0.000704719,-0.016609056
SJU 002,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.6146,3.356489797,0.000745027,0.000639743,0.000704843,-0.000878413,-0.000860961,-0.001311142,-0.002493978,-0.003249199,0.004628091,0.00039884,-0.001755412,-0.00069734,-0.001426988,-0.002239058,0.009571524,-0.002375821,0.012094762,0.002921103,-0.000921232,-0.005036655,0.001713511,0.001833287,0.003397264,0.002549881,0.00477118,-0.005287442,-0.006977959,-0.004500063,0.006780196,-0.006537227,-0.004000942,-0.012315399
SJU 003,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.4619,3.24498004,-0.000354718,-0.004102064,-0.001280842,5.96E-05,-0.000513953,0.000378833,-0.001996924,0.000197241,0.001957411,0.003385644,0.00717834,0.003276908,-0.008713991,0.00052967,0.006759835,-0.000932929,-0.002935038,-0.001763448,0.006338659,-0.000354293,0.004008037,-0.002089025,0.003258255,0.003986334,-0.017879147,-0.005684174,0.017930963,-0.008755535,0.019121298,-0.004856528,0.01673238,-0.017015099
SJU 004,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.3735,3.142380772,-0.000151562,-0.000160755,-0.000774898,0.000930252,-0.002165762,0.001065392,-0.005840268,0.000576575,-0.002320971,0.003025365,-0.001883431,0.000600736,-0.00294491,0.001683896,-0.00304626,-0.000891671,0.002192914,-0.000667329,0.001427198,0.004975386,-0.003669822,0.000806457,0.007460534,-0.00199728,0.001354462,0.000103518,0.000938507,0.000880236,0.004717913,0.007013389,-0.000288405,0.004126524
SJU 005,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.4466,3.119058584,-0.000344181,-0.000489889,-0.001453396,0.00074673,-0.002472397,-0.001475823,0.004625958,-0.001877596,0.005929182,-0.005258802,0.000984798,-0.000427956,-0.011190492,0.002368219,0.00619463,-0.002252809,0.004818728,-3.67E-05,0.008339652,0.001721976,0.00145925,0.000400692,0.008796871,0.004356525,-0.001691885,-0.005696038,0.005777514,-0.006404987,0.004324359,-0.004205631,-0.009725123,-0.000162211
SJU 006,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.4335,3.214632672,-0.002603133,-0.000897634,-0.001383579,-0.001482007,-7.14E-05,-0.002964824,0.000958577,0.002927262,0.001460016,-0.001058053,0.002686733,-8.31E-05,-0.004732531,-0.001400321,0.006107266,-0.000447061,0.002402949,0.003288876,0.003463403,0.00186429,0.002878059,-7.73E-05,0.000152893,0.000701572,0.00135435,-0.004370252,0.006742362,-0.008399721,-0.010626309,0.000868597,0.006526173,-0.009265459
SJU 009,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.5691,3.367001849,-0.001965453,-0.0021474,-0.00079806,0.001899211,0.00078933,0.001627098,0.002170451,-0.001954888,-0.001456087,0.000760126,-0.004244297,0.004409862,0.010206666,0.001342352,-0.004093051,-0.00264025,0.018845102,0.001525042,0.006550608,-0.003804111,0.017090827,0.004232471,0.001201929,0.0011632,0.00055709,-0.006287073,-0.007215022,0.002005313,0.01272889,-0.008954391,0.001863424,-0.017993588
SJU 010,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.4576,3.197825944,0.002832933,0.000389305,-0.000242087,-0.000591708,-0.002656948,-0.002688976,0.001468506,-0.001934056,0.002913078,-0.000285314,0.000337679,0.000994128,0.006908534,0.000658332,0.004772584,-0.003498734,-0.006622102,0.002941607,-0.001679629,0.000101067,-0.005687904,-0.002973296,0.004890677,0.007210224,-0.011149965,-0.00235724,0.020716631,-0.000203021,-0.003168573,0.002806826,-0.000632782,0.002893935
SJU 011,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.5032,3.303897841,0.001300068,0.002080696,0.000177638,-0.00080489,-0.000103101,-0.002501543,-0.000105021,-0.00238536,-0.000573568,0.001160973,0.001885562,0.003326794,0.003983158,0.002381821,0.01452468,0.00112819,0.012430896,0.002150516,0.004820259,0.00104268,0.004752106,0.000216953,0.003821121,0.003945453,-0.009761161,-0.01145307,0.004865041,-0.005171408,0.013411816,-0.005997656,0.007397745,-0.014347493
SJU 012,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.3777,3.152886069,0.004161697,0.002371706,-0.001796055,-0.002139764,-0.000277404,-0.001393679,-0.003988764,0.000492607,0.001913827,-0.000763874,0.003347157,0.001921023,-0.012573705,-0.002792216,0.009262157,-0.005940806,0.007968975,0.001165749,-0.009764955,-0.007526428,-0.002669704,-0.002462765,0.002069822,0.001195239,-0.006056808,0.002141494,0.010208405,0.002026345,0.019784705,-0.007509818,0.001555781,-0.014447181
SJU 013,Mata Atlantica,-22.611,SJU,Atlantic_PC,16-May,Dry,3.5775,3.309914235,0.002906579,-0.000112056,-0.000193082,-0.000888306,-0.001465687,-0.001119921,-0.002188958,-0.001214087,0.006020745,-3.23E-06,-0.002832119,-0.001488304,-0.009467437,-0.00099821,0.008573397,-0.00323602,0.008971756,-0.001477642,-0.004159012,-0.001487734,-0.002060874,-0.003647151,0.002331621,-0.000311272,0.001419694,-0.004206559,0.014644563,-0.001832175,0.002701161,0.001130803,8.63E-05,-0.021107222
